"WCVP_taxon_id";"Analysis_species_key";"Species_current";"Genus_current";"Research_studied_binary";"Research_article_count";"Research_evidence_record_count";"Chem_richness_entities_observed";"Chem_richness_exact_structures";"Chem_richness_classes";"Chem_richness_domains";"Chem_organ_primary_count";"Research_log1p_articles";"Research_log1p_evidence_records";"Chem_entities_per_article_observed";"POWO_native_L1_count";"POWO_native_L2_count";"POWO_native_L3_count";"POWO_native_continents";"POWO_native_codes_L3";"Trait_data_available";"Human_use_resolved";"Human_use_broad_candidate";"Human_use_any";"Economic_quantitative_data_available";"Tree_included";"Tree_match_method";"Tree_tip_original";"Tree_tip_analysis";"WCVP_taxonomic_status";"POWO_url";"WCVP_locality_count";"WCVP_TDWG_count";"WCVP_localities";"WCVP_TDWG_codes";"PalmTraits_available";"PalmTraits_source_rows_collapsed";"PalmTraits_name";"PalmTribe";"PalmSubfamily";"Climbing";"Acaulescent";"Erect";"StemSolitary";"StemArmed";"LeavesArmed";"MaxStemHeight_m";"MaxStemDia_cm";"UnderstoreyCanopy";"MaxLeafNumber";"Max_Blade_Length_m";"Max_Rachis_Length_m";"Max_Petiole_length_m";"AverageFruitLength_cm";"MinFruitLength_cm";"MaxFruitLength_cm";"AverageFruitWidth_cm";"MinFruitWidth_cm";"MaxFruitWidth_cm";"FruitSizeCategorical";"FruitShape";"FruitColorDescription";"MainFruitColors";"Conspicuousness";"Chemically_studied_250";"Chemistry_source_taxa_collapsed";"Chemistry_merge_review";"Chemistry_name_original";"Article_count";"Organ_primary_count";"Occurrence_or_presence_records";"Chemical_entity_count";"Exact_structure_count";"Chemical_domain_count";"Chemical_class_count";"Compounds_per_article";"Commodity_species_resolved";"Commodity_candidate_broad";"Commodity_assignment_count";"Commodity_domains";"Commodity_ids";"Commodity_min_confidence";"FAOSTAT_GPV_current_USD_mean_2020_2024";"FAOSTAT_GPV_constant_USD_mean_2020_2024";"FAOSTAT_production_t_mean_2020_2024";"FAOSTAT_area_harvested_ha_mean_2020_2024";"FAOSTAT_yield_kg_ha_mean_2020_2024";"IBGE_PEVS_value_BRL_mean_2020_2024";"IBGE_PAM_value_BRL_mean_2020_2024";"POWO_native_regions_L2";"POWO_native_areas_L3";"Range_log1p_native_L3";"GBIF_native_records";"GBIF_native_unique_coordinates";"GBIF_native_WGSRPD_L3_count";"GBIF_native_WGSRPD_L3_codes";"GBIF_coordinate_uncertainty_missing_share";"GHS_unique_1km_cells";"GBIF_unique_10km_cells";"GHS_cells_with_population_data";"GHS_POP_2025_sum_unique_1km_cells";"GHS_POP_2025_mean";"GHS_POP_2025_median";"GHS_POP_2025_p75";"GHS_POP_2025_max";"GHS_POP_2025_mean_log1p";"GHS_POP_2025_median_log1p";"GHS_POP_2025_share_nonzero";"GBIF_GHS_data_available";"PalmSubfamily_source";"z_Palm_stature_PC1";"z_Fruit_size_PC1";"z_log_native_range_L3";"z_log_WCVP_TDWG_sensitivity";"z_log_GBIF_10km_cells";"z_GHS_mean_exposure";"Trait_leaf_blade_z";"Trait_climbing";"Trait_acaulescent";"Trait_erect";"Trait_solitary";"Trait_stem_armed";"Trait_leaves_armed";"Trait_canopy";"Native_Africa";"Native_Asia_temperate";"Native_Asia_tropical";"Native_Australasia";"Native_Europe";"Native_Northern_America";"Native_Pacific";"Native_Southern_America"
"44413";"WCVP_44413";"Coccothrinax gundlachii";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CUB";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_gundlachii";"WCVP_44413";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:666042-1";1;1;"Cuba";"CUB";1;1;"Coccothrinax gundlachii";"Cryosophileae";"Coryphoideae";0;0;1;1;0;1;10;20;"canopy";;;;;1.15;;;1.15;1;1.3;"small";"ovoid";"purple-black";"purple; black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Cuba";0.693147180559945;1;1;1;"CUB";0;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";0.739646861273621;-0.421370603452068;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1
"44414";"WCVP_44414";"Coccothrinax hioramii";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CUB";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_hioramii";"WCVP_44414";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:666043-1";1;1;"Cuba";"CUB";1;1;"Coccothrinax hioramii";"Cryosophileae";"Coryphoideae";0;0;1;1;0;0;12;15;"canopy";18;;;;1;;;1;0.9;1.1;"small";"globose";"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Cuba";0.693147180559945;1;1;1;"CUB";1;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";0.69233382893854;-0.597788154658361;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1
"44415";"WCVP_44415";"Coccothrinax inaguensis";"Coccothrinax";0;;;;;;;;0;0;;1;1;2;"SOUTHERN AMERICA";"BAH | TCI";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_inaguensis";"WCVP_44415";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62374-2";2;2;"Bahamas; Turks-Caicos Is.";"BAH; TCI";1;1;"Coccothrinax inaguensis";"Cryosophileae";"Coryphoideae";0;0;1;1;0;0;6;10;"canopy";;1;;;1.25;;;1.25;1.2;1.3;"small";;"purple";"purple";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Bahamas | Turks-Caicos Is.";1.09861228866811;3;3;1;"TCI";0.666666666666667;3;2;3;74.7862359241699;24.9287453080566;14.3553391136229;32.7071193314623;51.0588995493017;3.00764953446374;2.73146323854784;1;1;"PalmTraits";0.123413121636003;-0.310470612613136;0.247790570774904;0.20323533814861;-0.88007773867988;0.754480824174636;-0.710373893141499;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1
"44416";"WCVP_44416";"Coccothrinax jamaicensis";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"JAM";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_jamaicensis";"WCVP_44416";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62375-2";1;1;"Jamaica";"JAM";1;1;"Coccothrinax jamaicensis";"Cryosophileae";"Coryphoideae";0;0;1;1;0;;8;17;"canopy";;0.7;0.7;;1.3;;;1.3;;;"small";"globose";"purplish-black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Jamaica";0.693147180559945;7;7;1;"JAM";0.285714285714286;7;6;7;363.867808957584;51.9811155653691;0;38.2080178726465;287.451773212291;1.85553467485007;0;0.428571428571429;1;"PalmTraits";0.537624087952074;-0.256855714507582;-0.574072302036827;-0.560147748400181;-0.287062901547101;0.0819372929652014;-1.01928513083129;0;0;1;1;0;;1;0;0;0;0;0;0;0;1
"44422";"WCVP_44422";"Coccothrinax leonis";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CUB";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_leonis";"WCVP_44422";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62381-2";1;1;"Cuba";"CUB";1;1;"Coccothrinax leonis";"Cryosophileae";"Coryphoideae";0;0;1;;0;;;;;;;;;;;;;;;;"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Cuba";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";;;-0.574072302036827;-0.560147748400181;;;;0;0;1;;0;;;0;0;0;0;0;0;0;1
"44455";"WCVP_44455";"Coccothrinax rigida";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CUB";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_rigida";"WCVP_44455";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62411-2";1;1;"Cuba";"CUB";1;1;"Coccothrinax rigida";"Cryosophileae";"Coryphoideae";0;0;1;;0;0;;;;;1;;;0.7;;;0.6;;;"small";;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Cuba";0.693147180559945;9;4;1;"CUB";0;4;3;4;769.332562115043;192.333140528761;122.108014294878;314.441154823638;525.116533525288;2.94191557655099;2.75106978568904;0.5;1;"PalmTraits";;-1.07116433738877;-0.574072302036827;-0.560147748400181;-0.678732089980789;0.716108826967831;-0.710373893141499;0;0;1;;0;0;;0;0;0;0;0;0;0;1
"44463";"WCVP_44463";"Coccothrinax saxicola";"Coccothrinax";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"CUB";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_saxicola";"WCVP_44463";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:666066-1";1;1;"Cuba";"CUB";1;1;"Coccothrinax saxicola";"Cryosophileae";"Coryphoideae";0;0;1;;0;;;;;;;;;;;;;;;;"ovoid";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Cuba";0.693147180559945;1;1;1;"CUB";0;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;0;0;1;;0;;;0;0;0;0;0;0;0;1
"44464";"WCVP_44464";"Coccothrinax scoparia";"Coccothrinax";0;;;;;;;;0;0;;1;1;2;"SOUTHERN AMERICA";"DOM | HAI";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_scoparia";"WCVP_44464";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62418-2";2;2;"Dominican Republic; Haiti";"DOM; HAI";1;1;"Coccothrinax scoparia";"Cryosophileae";"Coryphoideae";0;0;1;1;0;;12;6;"canopy";;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Dominican Republic | Haiti";1.09861228866811;30;28;1;"DOM";0.321428571428571;22;7;22;583.372785508633;26.5169447958469;0;0;565.581155449152;0.421501449497244;0;0.0909090909090909;1;"PalmTraits";0.247266118541507;;0.247790570774904;0.20323533814861;-0.1936056880317;-0.755175223380474;;0;0;1;1;0;;1;0;0;0;0;0;0;0;1
"44465";"WCVP_44465";"Coccothrinax spissa";"Coccothrinax";0;;;;;;;;0;0;;1;1;2;"SOUTHERN AMERICA";"DOM | HAI";1;0;0;0;0;1;"exact_current_name";"Coccothrinax_spissa";"WCVP_44465";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:62419-2";2;2;"Dominican Republic; Haiti";"DOM; HAI";1;1;"Coccothrinax spissa";"Cryosophileae";"Coryphoideae";0;0;1;1;0;0;8;30;"canopy";;;;;1.15;;;1.15;1.1;1.2;"small";"globose";"dark purple";"purple";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Caribbean";"Dominican Republic | Haiti";1.09861228866811;23;17;1;"DOM";0.764705882352941;17;10;17;12346.0729447389;726.239584984641;32.3755919840187;1208.23030230775;5703.39845876209;3.67724634846391;3.50782485391198;0.764705882352941;1;"PalmTraits";0.830296100990722;-0.421370603452068;0.247790570774904;0.20323533814861;0.0292767200594535;1.14535591967099;;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1
"526683";"WCVP_526683";"Syagrus elata";"Syagrus";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"BOL";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77160219-1";1;1;"Bolivia";"BOL";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Western South America";"Bolivia";0.693147180559945;26;11;1;"BOL";1;10;7;10;15.1306304112077;1.51306304112077;0;0;15.1306304112077;0.278071997452328;0;0.1;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-0.1936056880317;-0.838901728036501;;;;;;;;;0;0;0;0;0;0;0;1
"526702";"WCVP_526702";"Syagrus × cipoensis";"Syagrus";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"BZL";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77166220-1";1;1;"Brazil Southeast";"BZL";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Brazil";"Brazil Southeast";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;;;;;;;;;;;0;0;0;0;0;0;0;1
"526727";"WCVP_526727";"Syagrus cataphracta";"Syagrus";0;;;;;;;;0;0;;1;1;1;"SOUTHERN AMERICA";"BZE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77160218-1";1;1;"Brazil Northeast";"BZE";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Brazil";"Brazil Northeast";0.693147180559945;32;23;1;"BZE";0.91304347826087;22;20;22;589.040429342539;26.7745649701154;0;2.67521237838082;446.573553038761;0.960197656956414;0;0.363636363636364;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;0.48184425365198;-0.440712957235234;;;;;;;;;0;0;0;0;0;0;0;1
"528854";"WCVP_528854";"Calamus cinereus";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178302-1";1;1;"Vietnam";"VIE";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;11;7;1;"VIE";1;7;6;7;38.9112212536856;5.55874589338366;1.95648416876793;5.34155132761225;26.2716344296932;1.13535411682848;1.0840007815436;0.571428571428571;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-0.287062901547101;-0.338465908641482;;;;;;;;;0;0;1;0;0;0;0;0
"528869";"WCVP_528869";"Calamus tadulakoensis";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"SUL";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177771-1";1;1;"Sulawesi";"SUL";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Sulawesi";0.693147180559945;1;1;1;"SUL";1;1;1;1;3.12037391867489;3.12037391867489;3.12037391867489;3.12037391867489;3.12037391867489;1.4159439162032;1.4159439162032;1;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-0.174672470063579;;;;;;;;;0;0;1;0;0;0;0;0
"528904";"WCVP_528904";"Calamus velutinus";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178308-1";1;1;"Vietnam";"VIE";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;1;1;1;"VIE";1;1;1;1;7.60766747873276;7.60766747873276;7.60766747873276;7.60766747873276;7.60766747873276;2.15265337334392;2.15265337334392;1;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;0.255379425931363;;;;;;;;;0;0;1;0;0;0;0;0
"528938";"WCVP_528938";"Calamus manglaensis";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178306-1";1;1;"Vietnam";"VIE";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;3;2;1;"VIE";1;2;2;2;1.22358524799347;0.611792623996735;0.611792623996735;0.917688935995102;1.22358524799347;0.399560434892746;0.399560434892746;0.5;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-0.88007773867988;-0.767983223656918;;;;;;;;;0;0;1;0;0;0;0;0
"528990";"WCVP_528990";"Calamus sandsii";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"SUL";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175215-1";1;1;"Sulawesi";"SUL";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Sulawesi";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;;;;;;;;;;;0;0;1;0;0;0;0;0
"529001";"WCVP_529001";"Calamus posoanus";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"SUL";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175214-1";1;1;"Sulawesi";"SUL";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Sulawesi";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;;;;;;;;;;;0;0;1;0;0;0;0;0
"529060";"WCVP_529060";"Calamus nuralievii";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178307-1";1;1;"Vietnam";"VIE";0;0;;;"Calamoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;2;2;1;"VIE";1;2;1;2;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"529825";"WCVP_529825";"Hydriastele splendida";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175863-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"529828";"WCVP_529828";"Hydriastele divaricata";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175849-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"529830";"WCVP_529830";"Hydriastele simbiakii";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175855-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";1;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"529860";"WCVP_529860";"Hydriastele wosimiensis";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190678-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"529862";"WCVP_529862";"Hydriastele lanata";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190677-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;21.392401278019;21.392401278019;21.392401278019;21.392401278019;21.392401278019;3.10872167265007;3.10872167265007;1;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;0.813481376207717;;;;;;;;;0;0;1;0;0;0;0;0
"529867";"WCVP_529867";"Hydriastele calcicola";"Hydriastele";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190676-1";1;1;"New Guinea";"NWG";0;0;;;"Arecoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"530209";"WCVP_530209";"Lanonia poilanei";"Lanonia";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177427-1";1;1;"Vietnam";"VIE";0;0;;;"Coryphoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;5;3;1;"VIE";1;3;2;3;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-0.88007773867988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"530211";"WCVP_530211";"Lanonia gialaiensis";"Lanonia";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177426-1";1;1;"Vietnam";"VIE";0;0;;;"Coryphoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;2;2;1;"VIE";1;2;2;2;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-0.88007773867988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"530212";"WCVP_530212";"Lanonia batoensis";"Lanonia";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177425-1";1;1;"Vietnam";"VIE";0;0;;;"Coryphoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;1;1;1;"VIE";1;1;1;1;4.36903318949044;4.36903318949044;4.36903318949044;4.36903318949044;4.36903318949044;1.68064785311074;1.68064785311074;1;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-0.0201523551919312;;;;;;;;;0;0;1;0;0;0;0;0
"530219";"WCVP_530219";"Lanonia verrucosa";"Lanonia";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177428-1";1;1;"Vietnam";"VIE";0;0;;;"Coryphoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;3;1;1;"VIE";1;1;1;1;0;0;0;0;0;0;0;0;1;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;;;;;;;;;0;0;1;0;0;0;0;0
"530221";"WCVP_530221";"Licuala honheoensis";"Licuala";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"VIE";0;0;0;0;0;0;"not_in_TREE_nex";;;"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77177432-1";1;1;"Vietnam";"VIE";0;0;;;"Coryphoideae";;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indo-China";"Vietnam";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"Genus mapping from PalmTraits taxonomy";;;-0.574072302036827;-0.560147748400181;;;;;;;;;;;0;0;1;0;0;0;0;0
